"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOCC_T_CELL_RECEPTOR_COMPLEX","GOCC_T_CELL_RECEPTOR_COMPLEX",139,-0.419839380265193,-1.70716093916167,8.83244806295419e-05,0.031608767358198,0.0290286128357669,9517,"tags=34%, list=20%, signal=27%","TRAV39/CD4/TRBV11-2/TRAT1/TRBJ1-3/TRAV36DV7/TRGV10/TRDJ1/TRBV24-1/TRAV18/TRAV41/TRBV5-1/TRBJ2-5/TRBV23-1/TRBV2/TRAV1-2/TRAV29DV5/TRAV6/TRBJ2-4/TRBV30/TRBV7-9/TRGC2/TRAV20/TRAV26-1/TRAV4/TRBV7-4/TRBV7-2/TRBV28/TRAV38-1/TRAV30/TRGV9/TRGV3/TRAV21/TRAV24/TRBV6-5/CEACAM1/TRAV12-3/TRAV13-1/TRAV13-2/SYK/TRBV7-6/TRAV40/TRBV4-2/TRBV25-1/APBB1IP/TRAV22/TRAV8-1"
"GOCC_SPLICEOSOMAL_TRI_SNRNP_COMPLEX","GOCC_SPLICEOSOMAL_TRI_SNRNP_COMPLEX",47,0.580757779820961,1.93386908280242,9.4157030066259e-05,0.0316538815622751,0.0290700444660708,9669,"tags=47%, list=20%, signal=37%","PRPF4/SNRPB/SART1/SNRPD2/SNRNP40/LSM3/PPIH/RNU5D-1/LSM4/SNRPN/LSM6/SNU13/PRPF8/RNU6-1/RBM42/SNRPD1/SNRPG/SNRPD3/RNU5B-1/LSM7/SNRPF/SNRNP27"
"GOCC_CONDENSED_CHROMOSOME","GOCC_CONDENSED_CHROMOSOME",284,0.366462822728591,1.57964424448792,9.364562644712e-05,0.0316538815622751,0.0290700444660708,9823,"tags=37%, list=20%, signal=30%","BANF1/SYCE1/CENPN/TEX12/PLK1/MEI4/SPC24/BRD4/CDK2/DSN1/TUBG1/SYCP2L/KIF2C/ZWINT/HMGB2/CHMP4A/BIRC5/ORC2/NCAPH/PPP1CC/NCAPD2/NDEL1/SEPTIN6/CENPU/SMARCD1/CENPE/CHEK1/NCAPG2/CENPM/SYN1/RAD51/CDT1/SMC1B/SMC5/SEC13/REC8/ITGB3BP/AURKB/CSNK1A1/AURKA/TOP2A/PHF2/SMARCB1/CENPA/SKA3/NCAPG/PHF6/SMARCC1/NOL6/SGO1/DCTN3/SPOUT1/MEAF6/CHMP5/SUMO3/RRS1/SYCE3/BUB3/PBRM1/TP53BP1/SMC2/NUF2/ACTB/FAM9C/IHO1/NUP43/C14orf39/MLH3/KMT5C/NEK2/SS18L1/CENPO/EID3/BRCA1/ZWILCH/RAD21/UBE2I/SMARCD2/HJURP/KIF18A/MAD2L1/DNMT3L/SIN3A/CHMP1B/NSL1/CENPP/MKI67/CENPK/SKA1/RNF212B/MLH1/CHMP4BP1/RCC1/LRWD1/KIF22/CCNB1/MIS12/CENPI/BUB1B/CENPF/CENPV/BANF2/RSPH1/CDC20/PSEN1"
"GOCC_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX","GOCC_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX",97,0.469434808000672,1.74833304308313,9.95196636075446e-05,0.0324726808253559,0.0298220069367623,12031,"tags=48%, list=25%, signal=36%","SF3B3/PRPF4/RBMX2/SNRPB/RNVU1-2A/SART1/BUD13/SNRPD2/SNRNP40/LSM3/PPIH/RNU5D-1/LSM4/RNU11/SF3A2/TGS1/SNRPN/RNVU1-4/SF3A3/LSM6/SNU13/PHF5A/PRPF8/SF3B5/RNU6-1/SF3A1/LSM11/RBM42/SNRPD1/SNRPG/SNRPD3/LUC7L/RNU5B-1/LSM7/SNRPC/SNRNP70/SNRPF/SNRNP27/SLU7/HEXIM1/TSSC4/DDX46/RNVU1-8/EFTUD2/RNVU1-15/LUC7L3/RNU5F-1"
"GOCC_SECRETORY_GRANULE_MEMBRANE","GOCC_SECRETORY_GRANULE_MEMBRANE",316,-0.340861672829674,-1.52317431729935,0.000104068189549268,0.0329866427102736,0.0302940152375146,8760,"tags=33%, list=18%, signal=27%","LAMTOR3/ENPP4/RAB18/SLC30A2/ITGB3/PTPRJ/STING1/CD55/AP2A2/SLCO4C1/ITGAX/NBEAL2/HLA-B/GAA/CYSTM1/MLEC/TMEM225/MANBA/ALDH3B1/MMP25/SYT2/NCSTN/SLC9A4/CYBB/CA4/TLR2/DCST1/CD63/PGRMC1/GP2/STX3/NCKAP1L/SIRPA/VPS13B/RND2/SELL/ITGA2B/ATP11B/ADAM10/SIGLEC14/IRAG2/CD93/DNAJC13/EXOC3/FCGR2A/ITGAM/RAB5C/TCIRG1/CR1/ICA1/STOM/NFAM1/SYNGR1/RAB7A/PLD1/RAP2B/PTPRN2/CD36/ABCC4/MME/PTPRB/TNFRSF1B/TMEM190/ITGAV/CUZD1/KIF1A/DNAJC5/CLEC12A/CEACAM1/CD300A/STK10/P2RX1/VNN1/TBC1D10C/PSAP/CLEC4D/CEACAM3/LILRB3/DOK3/DSG1/SERPINB6/SIGLEC9/PTAFR/CLCA1/PECAM1/TARM1/ATP11A/SIGLEC5/LPCAT1/RAB44/FPR1/IGF2R/PKP1/LAIR1/LAMP1/ADGRE3/CXCR2/MS4A3/RAB24/CEACAM6/ZG16/TMEM95/PLA1A"
"GOBP_BONE_MINERALIZATION","GOBP_BONE_MINERALIZATION",125,0.443155953026294,1.7116871309851,0.000107402161143442,0.0330977659923708,0.0303960677692216,6535,"tags=38%, list=14%, signal=33%","FBN2/IGF1/IBSP/PTH/TMEM119/TENT5A/WNT4/VDR/GJA1/LTF/ECM1/PHEX/ERCC2/TUFT1/TWIST1/ATP2B1/PRICKLE1/SMAD3/ANKH/COL1A2/COL6A1/TFAP2A/OSR2/FZD9/CCL3/TXLNG/GPC3/DDR2/RUNX2/AXIN2/BMPR1B/SOX9/PKDCC/ADGRV1/BMP6/NOTUM/TMEM38B/FOSL2/CCN1/PTN/COMP/SLC24A3/PTH1R/LTBP3/SBNO2/HIF1A/ROR2"
"GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX","GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX",109,0.460542304672016,1.75278269907785,0.000120148155944867,0.0360249632987122,0.0330843243638795,11409,"tags=45%, list=24%, signal=34%","SF3B3/PRPF4/RBMX2/SNRPB/RNVU1-2A/SART1/BUD13/SNRPD2/GEMIN6/SNRNP40/LSM3/PPIH/RNU5D-1/CLNS1A/LSM4/RNU11/SF3A2/TGS1/SNRPN/RNVU1-4/SF3A3/LSM6/STRAP/SNU13/PHF5A/PRPF8/SF3B5/RNU6-1/SF3A1/LSM11/RBM42/SNRPD1/SNRPG/SNRPD3/LUC7L/GEMIN2/RNU5B-1/LSM7/SNRPC/SNRNP70/SNRPF/SNRNP27/SLU7/HEXIM1/TSSC4/DDX46/RNVU1-8/EFTUD2/RNVU1-15"
"GOCC_MYOSIN_FILAMENT","GOCC_MYOSIN_FILAMENT",24,-0.685164395053597,-2.03697430299473,0.000133206576483101,0.038509722668991,0.0353662582631829,2163,"tags=50%, list=5%, signal=48%","MYBPC3/MYBPH/MYH14/MYH7B/MYH11/MYOM2/MYH1/ACTG2/MYH6/MYOM1/MYBPC1/MYH7"
"GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS","GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS",20,0.713190008821173,1.97806988583111,0.000135377608084609,0.038509722668991,0.0353662582631829,4691,"tags=50%, list=10%, signal=45%","CYP11A1/EGR1/CYP11B2/CYP11B1/WNT4/CLCN2/TSPO/LHB/REST/BMP6"
"HP_ABNORMAL_SOFT_PALATE_MORPHOLOGY","HP_ABNORMAL_SOFT_PALATE_MORPHOLOGY",262,0.36876061294029,1.57279502953656,0.000140683300968196,0.0390185135235291,0.0358335176334518,9920,"tags=36%, list=21%, signal=29%","MEG3/XYLT1/TWIST2/GJA8/COL11A1/RTL1/TBX22/ZPR1/NONO/KCTD1/GRHL3/RPS10/EIF4A3/PDGFRA/POMT2/SNRPB/INTS11/PGAP1/CRPPA/TWIST1/EYA1/SEC23A/CDH11/DLK1/RFX7/DHCR7/POMGNT1/FGF10/SMAD3/TBCE/RECQL4/SMARCD1/TGFB3/TGIF1/DAG1/UBE2T/THOC6/KCNH1/DLG3/DVL1/SNRPN/RAD51/CDT1/PTCH1/BGN/FANCA/PGAP3/SMPD4/SMS/TMEM231/FTO/RFWD3/BRIP1/STIL/FANCI/CDC45/RPS19/TGFB2/FANCL/POMGNT2/RPL31/FKTN/SIX1/ARHGEF38/UBB/SIAH1/TBX1/RPL18/ROR2/BRCA1/RAD21/KIF14/GNB2/CDH1/FGFR2/SLX4/AMMECR1/IFT140/MYMX/POMK/DGCR8/DLL1/RYR1/FANCM/FANCG/RLIM/ORC6/PGM1/SUPT16H/ASPH/IRF6/RPL15/PGAP2/KDM6B"
"HP_ATYPICAL_SCARRING_OF_SKIN","HP_ATYPICAL_SCARRING_OF_SKIN",74,0.49908888502651,1.7793257899142,0.000147507300142101,0.0397214825147485,0.0364791048039482,11193,"tags=46%, list=23%, signal=35%","LAMC2/CLDN1/FERMT1/COL6A3/KRT5/KRT14/GJB2/COL5A1/COL7A1/SMAD3/COL1A2/COL6A1/TFAP2A/TGFB3/LSS/COL1A1/ITGB4/LAMB3/TGFB2/KDF1/GJB6/COL17A1/ZNF469/TNXB/MMP1/ATP7A/EPHB4/COL5A2/UROD/COL6A2/CREBBP/LRP1/SMAD2/CARMIL2"
"GOBP_OSSIFICATION","GOBP_OSSIFICATION",433,0.333580869243924,1.48591827060982,0.000150378787238096,0.0397214825147485,0.0364791048039482,6535,"tags=27%, list=14%, signal=24%","SFRP1/HNRNPC/FBN2/FGF9/EGR2/XYLT1/TWIST2/COL11A1/IGF1/OSTN/IBSP/IGF2/HGF/PTH/BMP3/GRP/FHL2/TMEM119/TENT5A/ATP6V0A4/ITGA11/WNT4/VDR/MMP2/GJA1/LTF/SEMA7A/ECM1/PHEX/CALCR/ERCC2/CREB3L1/TNFSF11/TUFT1/TWIST1/TAPT1/LEF1/RDH14/ATP2B1/CDH11/IHH/PRICKLE1/PRKACA/SMAD3/ANKH/COL1A2/CDK6/ALYREF/PENK/COL6A1/TFAP2A/OSR2/RUNX3/PPP3CA/ASF1A/COL1A1/PTCH1/MMP16/FZD9/CCL3/CTHRC1/SNAI2/SOX11/GLI1/TXLNG/CCDC134/EXT2/SLC34A1/GPC3/CASR/REST/DDR2/RUNX2/EPHA2/LRRC17/CAT/HSPE1/AXIN2/WWTR1/BMPR1B/SOX9/RBMX/CLIC1/PLXNB1/WWOX/PKDCC/ADGRV1/MEN1/BMP6/NOTUM/TOB1/TMEM38B/FOSL2/NOG/CCN4/RRBP1/IGFBP5/COL13A1/KREMEN1/HAND2/CCN1/CSF1/PTN/SFRP2/COMP/MIR100/SLC24A3/PRKD1/PTH1R/LTBP3/OXT/FGF18/SBNO2/MRC2/TPM4/SOST/HIF1A/ROR2"
"GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION","GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION",18,0.737748071090726,1.9915028086814,0.000198457308229944,0.0449930411277707,0.0413203576210652,5180,"tags=44%, list=11%, signal=40%","SERPINE1/PLAUR/S100A10/PLGRKT/ANXA2/THBS1/PLAT/PLAU"
"HP_SCARRING","HP_SCARRING",101,0.454448670868611,1.71018230775535,0.000196338316573149,0.0449930411277707,0.0413203576210652,11193,"tags=49%, list=23%, signal=37%","LAMC2/CLDN1/FERMT1/COL6A3/KRT5/ECM1/KRT14/ZFHX2/GJB2/COL5A1/COL7A1/SMAD3/COL1A2/COL6A1/TFAP2A/TGFB3/LSS/BTNL2/NCAPG2/COL1A1/ITGB4/TNFRSF11B/LAMB3/TGFB2/TGFBI/KDF1/HLA-A/GJB6/COL17A1/IKBKG/ZNF469/PPOX/ERCC1/TNXB/MMP1/ATP7A/EPHB4/PRDM5/PRDM12/COL5A2/UROD/CFI/NGLY1/COL6A2/CREBBP/ADAMTSL2/LRP1/SMAD2/CARMIL2"
"GOMF_PEPTIDE_RECEPTOR_ACTIVITY","GOMF_PEPTIDE_RECEPTOR_ACTIVITY",130,-0.415322600645529,-1.67556888356862,0.000180723948632156,0.0449930411277707,0.0413203576210652,9340,"tags=40%, list=19%, signal=32%","GPR151/GPR37/CX3CR1/NPFFR1/TACR2/RAMP2/KISS1R/GAL/QRFPR/NPR2/FSHR/EDNRA/TACR3/CYSLTR1/GPR83/CRCP/MC3R/TACR1/MC2R/CRHR2/NTSR1/CALCRL/GIPR/NMBR/NLRP6/CYSLTR2/AVPR1B/AGTR1/OGFRL1/GALR3/NPY2R/NPBWR1/GPR143/NPY5R/MAS1/HCRTR1/RAMP3/GPR37L1/GUCY2D/GLP1R/INPP5K/MAS1L/GALR1/MC4R/FPR1/OPRD1/GUCY2F/CCKAR/OPRM1/GHRHR/NPR1/LHCGR"
"HP_SMALL_FOR_GESTATIONAL_AGE","HP_SMALL_FOR_GESTATIONAL_AGE",256,0.359521632225843,1.53328762559505,0.00019872534841002,0.0449930411277707,0.0413203576210652,7653,"tags=28%, list=16%, signal=24%","MEG3/SLC16A2/SLC12A1/RTL1/IGF1/CLCNKB/CLCNKA/GATA6/FBN1/IGF2/NDUFA6/NUDT2/RPS10/H19/SRP54/NDUFB7/FGFRL1/ERCC2/CREB3L1/KCNJ11/CRLS1/PRDX1/TAPT1/NCAPH/DLK1/KCNJ1/ACADVL/NCAPD2/ABCB4/COL1A2/RECQL4/CPLX1/CENPE/NKX3-2/CAMK2B/GTF2E2/SNRPN/COL1A1/ASCL1/FANCA/VPS33B/TAF13/NSF/NSD2/PLAG1/PPP1R15B/RPS19/GRIN2A/WDR4/POC1A/RPL31/ACTB/COX20/YIPF5/PTS/ZNF668/SRCAP/RPL18/DNM2/COG7/FAM111A/SLC25A24/CAV1/CRIPT/PLAGL1/HSD11B2/SIN3A/THRB/ERCC5/PAM16/CEP57/LARS2"
"GOMF_CARBOHYDRATE_BINDING","GOMF_CARBOHYDRATE_BINDING",278,-0.343766284585626,-1.51704837230227,0.000183856358388644,0.0449930411277707,0.0413203576210652,8609,"tags=33%, list=18%, signal=27%","PKLR/MAN2A1/NECTIN1/FUOM/PKD1/HK1/CLEC4A/ACAN/FAM3C/CLEC4F/CLEC1A/SIGLEC6/GAA/SIGLEC7/ENG/MLEC/UGP2/MGAM2/MANBA/NOMO2/PHYH/CLEC12B/ZG16B/GALNT18/LMAN2/EGLN1/CHID1/AMBP/GALNT9/KLRF1/GALNT15/GALNT12/SELL/PFKP/MAG/SIGLEC14/PPP1R3D/CD93/ITLN2/CLN5/SIGLEC10/CANX/REG3G/LGALS14/AGL/PKD1L2/LGALS12/KRT1/H6PD/GPCPD1/ALDOA/PRG2/KLRD1/IL2/OS9/ASGR1/FCN1/CLEC14A/ENPP1/ENDOU/NCAN/CLEC2A/CD34/CLEC12A/SIGLEC8/LGALS9C/ITLN1/REG3A/CLEC4D/SIGLEC9/GALNT4/PPP1R3C/PLA2R1/PPP1R3B/SIGLEC5/CLEC18A/HK2/IGF2R/CLEC18B/ENPP2/CLEC3A/REG4/KLRF2/LGALS9B/CLEC4E/HKDC1/PPP1R3E/GCK/ZG16/SI/SIGLEC12"
"HP_ABNORMAL_RIB_CAGE_MORPHOLOGY","HP_ABNORMAL_RIB_CAGE_MORPHOLOGY",390,0.335238854361554,1.48091204088747,0.000187311238389147,0.0449930411277707,0.0413203576210652,9007,"tags=34%, list=19%, signal=28%","MEG3/XYLT1/COL11A1/RTL1/MATN3/GATA6/BANF1/FBN1/IGF2/SLC34A3/IL1RN/FERMT1/MGAT2/TENT5A/MESP2/WNT4/H19/VDR/BRD4/SRP54/SNRPB/SCARF2/FGFRL1/PHEX/LMNA/CREB3L1/TNFSF11/TAPT1/PRKCZ/CTNS/IHH/DLK1/CHRM3/UBA1/DHCR7/ESCO2/PRKACA/COL10A1/CCDC22/COL1A2/TOR1A/HDAC6/TBCE/IDH1/VPS35L/RECQL4/TGIF1/CPLX1/IFT43/NKX3-2/MTMR14/PPP3CA/HES7/MEOX1/SERPINH1/CDT1/COL1A1/PTCH1/DDRGK1/BGN/NSD2/CILK1/KCNQ1OT1/EXT2/SLC34A1/SPRED2/GPC3/PCGF2/DDR2/RUNX2/PAX7/STIL/SOX9/TNFRSF11B/PAX3/CDC45/ANTXR1/RPS19/FLNB/WNT7A/NOG/FRAS1/PTCH2/COL13A1/PAICS/ACTB/SLC26A1/ERMARD/UBE4B/TFE3/DLL3/COMP/MYF6/PTH1R/BMPER/IKBKG/SRCAP/TBCK/TRPV6/XYLT2/SOST/DACT1/ACTA1/ROR2/DNM2/FAM111A/KLHL40/CASZ1/FGFR2/HHAT/PAM16/IDUA/TNFRSF11A/RRAS/RRAS2/ATP7A/HNRNPR/NEK9/IFT140/RAF1/MAPK1/MMP23B/MAP2K1/DLL1/RYR1/SCUBE3/DNMT3A/GUSB/NRAS/BMP1/SP7"
"GOCC_MITOCHONDRIAL_MATRIX","GOCC_MITOCHONDRIAL_MATRIX",498,0.316115319135298,1.42696433818994,0.000179925788431962,0.0449930411277707,0.0413203576210652,8632,"tags=29%, list=18%, signal=24%","CYP11A1/FDXR/TRIT1/MRPL4/ARL2BP/CLPX/ALDH1B1/SOD1/NUDT2/GCDH/GSTZ1/NDUFAF1/BCO2/AURKAIP1/MRPL48/MRPS21/MRPL13/MRPS6/PRORP/DLST/FPGS/ALDH1L2/BTD/MRPS2/ETNPPL/MRPL34/SLC25A5/MRPL14/ACADVL/HADH/PRKACA/HSD17B10/TUFM/MRPL33/REXO2/QARS1/TST/BOLA3/PDHB/FXN/SUCLG2/NAT8L/TOP3A/FASTK/DHX30/MRPS26/PDHX/MRPL49/ACO2/RAD51/SARS2/GLRX5/MRPS25/ALKBH7/TERT/GPT2/SARDH/ARG2/TFB1M/LRRC59/GOT2/MRPL58/POLDIP2/HSPE1/PRDX5/HIBCH/ATAD3A/TIMM44/NIPSNAP1/ATP5F1A/HTD2/DHRS2/MECR/NUDT1/IDH3G/ETHE1/PABPC5/PITRM1/DGUOK/ATXN3/TK2/GADD45GIP1/ABCE1/ERAL1/PYCR1/C1QBP/PC/ME3/GSR/TP53/ABHD10/GRSF1/STAR/NUBPL/MRM3/DBT/PARS2/MRPS33/ACSF3/PDK4/MRPS15/DNAJC15/MCEE/MRPS27/PDK1/GRPEL1/TXN2/ACOT11/ELAC2/MRPS11/POLRMT/TFB2M/YARS2/MRPL24/PIN4/PYROXD2/MRPS22/OGG1/MRPL22/TP53AIP1/DHTKD1/MRPL40/MMAB/NSUN4/OTC/ACP6/PCCB/PAM16/LARS2/NDUFS2/OXA1L/ACADM/ACOT9/MDH2/PPTC7/GPX1/HSPD1/FDX1/TYMS/DECR1/PCK2/PDSS2/NUDT13/MRPL54/FDX2"
"GOMF_TOLL_LIKE_RECEPTOR_BINDING","GOMF_TOLL_LIKE_RECEPTOR_BINDING",14,-0.781653789170665,-2.00766608727369,0.000210961197946925,0.0468080706004638,0.0429872302090167,4025,"tags=64%, list=8%, signal=59%","TLR2/TLR1/TLR6/CD36/DAB2IP/S100A9/TOLLIP/SYK/S100A8"
"GOMF_PROTEIN_CARRIER_CHAPERONE","GOMF_PROTEIN_CARRIER_CHAPERONE",35,0.617130152714543,1.91952113008279,0.000233819805914915,0.0498845562850013,0.0458125890981875,8804,"tags=54%, list=18%, signal=44%","EMC8/GET3/NAP1L1/ASF1B/BAG3/IPO9/EMC6/ASF1A/JDP2/PWP1/EMC3/MTCH1/HSPA8/VPS72/OXA1L/EMC9/ANP32E/COX18/PRDM12"
"GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION","GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION",184,0.392000522113755,1.59371406870189,0.000229703540164984,0.0498845562850013,0.0458125890981875,9823,"tags=38%, list=20%, signal=30%","CENPN/PLK1/SPC24/DSN1/SYCP2L/KIF2C/ZWINT/CHMP4A/BIRC5/ORC2/PPP1CC/NCAPD2/NDEL1/SEPTIN6/CENPU/SMARCD1/CENPE/CENPM/CDT1/SEC13/REC8/ITGB3BP/AURKB/CSNK1A1/AURKA/PHF2/SMARCB1/CENPA/SKA3/NCAPG/PHF6/SMARCC1/SGO1/DCTN3/SPOUT1/MEAF6/CHMP5/SUMO3/BUB3/PBRM1/TP53BP1/NUF2/ACTB/NUP43/KMT5C/NEK2/SS18L1/CENPO/ZWILCH/SMARCD2/HJURP/KIF18A/MAD2L1/SIN3A/CHMP1B/NSL1/CENPP/CENPK/SKA1/CHMP4BP1/LRWD1/KIF22/CCNB1/MIS12/CENPI/BUB1B/CENPF/CENPV/CDC20/PSEN1"
